Total Steps,Episode Reward
991573.0,42.0
991640.0,67.0
991840.0,200.0
992040.0,200.0
992240.0,200.0
992440.0,200.0
992640.0,200.0
992840.0,200.0
993040.0,200.0
993240.0,200.0
993440.0,200.0
993640.0,200.0
993840.0,200.0
994040.0,200.0
994240.0,200.0
994440.0,200.0
994640.0,200.0
994827.0,187.0
994990.0,163.0
995178.0,188.0
995361.0,183.0
995554.0,193.0
995754.0,200.0
995954.0,200.0
996154.0,200.0
996354.0,200.0
996554.0,200.0
996754.0,200.0
996954.0,200.0
997154.0,200.0
997354.0,200.0
997554.0,200.0
997754.0,200.0
997954.0,200.0
998154.0,200.0
998354.0,200.0
998554.0,200.0
998754.0,200.0
998954.0,200.0
999154.0,200.0
999354.0,200.0
999554.0,200.0
999754.0,200.0
999954.0,200.0
1000000.0,46.0
